"Name";"DisplayName";"Description";"Group";"Enabled";"Profile";"Platform";"Direction";"Action";"EdgeTraversalPolicy";"LooseSourceMapping";"LocalOnlyMapping";"Owner";"LocalAddress";"RemoteAddress";"Protocol";"LocalPort";"RemotePort";"IcmpType";"DynamicTarget";"Program";"Package";"Service";"InterfaceAlias";"InterfaceType";"LocalUser";"RemoteUser";"RemoteMachine";"Authentication";"Encryption";"OverrideBlockRules"
"{87054E56-342E-4131-ADD6-9ADB5BA6069A}";"Windows Media Player";"Windows Media Player";"@{Microsoft.ZuneMusic_11.2309.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/Resources/AppStoreName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3132517012-1571311091-3263739450-2968124769-4061529133-2106415361-233808003";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{548663EE-3F4A-41F4-95FB-692E4B5E0F9F}";"Microsoft To Do";"Microsoft To Do";"@{Microsoft.Todos_0.108.62932.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Todos/Resources/app_name_ms_todo}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2537927067-2140208811-1083047336-3825492100-1188134376-3459723148-3131426163";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B513A4A9-AABC-499D-B527-04F86CAA15A1}";"Windows Clock";"Windows Clock";"@{Microsoft.WindowsAlarms_11.2306.23.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{96ACB67B-6C27-4275-9FF6-DD0195DF7247}";"Microsoft Sticky Notes";"Microsoft Sticky Notes";"@{Microsoft.MicrosoftStickyNotes_6.0.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{F2E57674-70D4-4A08-AE70-E2FB72745F9A}";"Xbox";"Xbox";"Xbox";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1723189366-2159580849-2248400763-1481059666-1951766778-2756563051-3565589001";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{7B6817D0-55D5-4568-9FAC-AF855AF258B6}";"MSN Weather";"MSN Weather";"@{Microsoft.BingWeather_4.53.52331.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2040986369-264322980-3882385089-1970153872-3662121739-3363227934-2464603330";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{F44CBE5B-61B6-432F-B52D-55A43E87884E}";"Windows Media Player";"Windows Media Player";"@{Microsoft.ZuneMusic_11.2309.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/Resources/AppStoreName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3132517012-1571311091-3263739450-2968124769-4061529133-2106415361-233808003";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{D31FCA98-5A64-4E03-8410-2A60ABE036AF}";"Microsoft To Do";"Microsoft To Do";"@{Microsoft.Todos_0.108.62932.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Todos/Resources/app_name_ms_todo}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2537927067-2140208811-1083047336-3825492100-1188134376-3459723148-3131426163";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{EE64188C-9589-49CE-A82F-84207E08D1E5}";"Windows Clock";"Windows Clock";"@{Microsoft.WindowsAlarms_11.2306.23.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{E3B27E69-6312-4463-846B-B69A36833836}";"Microsoft Sticky Notes";"Microsoft Sticky Notes";"@{Microsoft.MicrosoftStickyNotes_6.0.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{5EFC2217-0D9B-449C-A05D-55F76B00BF5E}";"Game Bar";"Game Bar";"Game Bar";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1714399563-1326177402-2048222277-143663168-2151391019-765408921-4098702777";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{F06235A6-59EC-4127-BB13-C50E859BDE78}";"Microsoft Store";"Microsoft Store";"Microsoft Store";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1609473798-1231923017-684268153-4268514328-882773646-2760585773-1760938157";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{09512017-535E-42D8-B216-6716B6933BD4}";"Skype";"Skype";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\Microsoft.SkypeApp_15.108.3205.0_x64__kzf8qxf38zg5c\Skype\Skype.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{2BA6B21E-3DAF-4BBD-872D-43FEDFE38554}";"Skype";"Skype";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\Microsoft.SkypeApp_15.108.3205.0_x64__kzf8qxf38zg5c\Skype\Skype.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{014874DE-3026-4BB8-B705-F0BC4554C4E6}";"Skype";"Skype";"Skype";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2246530975-808720366-1776470054-230329187-4153223113-3550430174-4193313734";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B87D862D-C474-4D08-8051-07FF93EC652D}";"App Installer";"App Installer";"@{Microsoft.DesktopAppInstaller_1.21.3133.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2473817148-3930944034-1235795307-187980641-3967865409-1804095407-1113801530";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{441E5AA0-7A29-4BDC-9C37-AFD202F6387F}";"Mail and Calendar";"Mail and Calendar";"@{microsoft.windowscommunicationsapps_16005.14326.21740.0_x64__8wekyb3d8bbwe?ms-resource://microsoft.windowscommunicationsapps/hxoutlookintl/AppManifest_OutlookDesktop_DisplayName}";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2551677095-2355568638-4209445997-2436930744-3692183382-387691378-1866284433";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{A7B32FAD-5934-4FFD-AC32-67667A9811F6}";"Microsoft Edge (mDNS-In)";"Inbound rule for Microsoft Edge to allow mDNS traffic.";"Microsoft Edge WebView2 Runtime";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"5353";"Any";"Any";"Any";"%ProgramFiles(x86)%\Microsoft\EdgeWebView\Application\119.0.2151.72\msedgewebview2.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{90C27A1A-8AAD-4E1E-BBAA-17111A197C92}";"Microsoft Edge (mDNS-In)";"Inbound rule for Microsoft Edge to allow mDNS traffic.";"Microsoft Edge";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"5353";"Any";"Any";"Any";"%ProgramFiles(x86)%\Microsoft\Edge\Application\msedge.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{9e0cef6b-1d01-4df3-932b-42e63c431483}";"Internet Connection Sharing (DHCP Server-In)";"Inbound rule for Internet Connection Sharing to allow use of the IPv4 DHCP Server. [UDP 67]";"@ipnathlp.dll,-140";"True";"Domain, Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"67";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"SharedAccess";"vEthernet (Default Switch)";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{28694e4f-b7d9-4cfa-aba5-c1f1a2155901}";"Internet Connection Sharing (DHCPv4-In)";"Inbound rule for Internet Connection Sharing to allow use of the IPv4 DHCP Server. [UDP 68]";"@ipnathlp.dll,-140";"True";"Domain, Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"68";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"SharedAccess";"vEthernet (Default Switch)";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
